CAEMP25N Total full-time and part-time employment by NAICS industry 1/
CAEMP25N Total full-time and part-time employment by NAICS industry 1/
Metropolitan Statistical Area
GeoFips,GeoName,LineCode,Description,2012
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",985
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",300,"      Utilities",(D)
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",400,"      Construction",4775
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",500,"      Manufacturing",5822
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",600,"      Wholesale trade",(D)
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",700,"      Retail trade",11016
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",800,"      Transportation and warehousing",2672
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",900,"      Information",(D)
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",1000,"      Finance and insurance",3177
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",3142
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",(D)
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",(D)
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",(D)
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",1500,"      Educational services",(D)
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",1600,"      Health care and social assistance",(D)
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",(D)
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",1800,"      Accommodation and food services",(D)
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",(D)
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",2000,"    Government and government enterprises",17351
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",2001,"      Federal civilian",896
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",2002,"      Military",1374
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",2010,"      State and local",15081
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",2011,"        State government",4637
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",2012,"        Local government",10444
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",,Employment by place of work,
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",10,Total employment (number of jobs),185886
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",,By type,
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",20,"  Wage and salary employment",149421
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",40,"  Proprietors employment",36465
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",50,"    Farm proprietors employment",1873
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",34592
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",,By industry,
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",70,"  Farm employment",2472
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",80,"  Nonfarm employment",183414
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",90,"    Private nonfarm employment",158475
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",(D)
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",(D)
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",300,"      Utilities",(D)
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",400,"      Construction",8150
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",500,"      Manufacturing",38564
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",600,"      Wholesale trade",7894
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",700,"      Retail trade",19210
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",800,"      Transportation and warehousing",(D)
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",900,"      Information",1310
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",1000,"      Finance and insurance",5007
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",5832
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",6406
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",(D)
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",(D)
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",1500,"      Educational services",1871
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",1600,"      Health care and social assistance",(D)
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",2447
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",1800,"      Accommodation and food services",11152
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",10310
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",2000,"    Government and government enterprises",24939
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",2001,"      Federal civilian",753
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",2002,"      Military",918
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",2010,"      State and local",23268
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",2011,"        State government",7802
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",2012,"        Local government",15466
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",,Employment by place of work,
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",10,Total employment (number of jobs),106089
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",,By type,
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",20,"  Wage and salary employment",80093
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",40,"  Proprietors employment",25996
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",50,"    Farm proprietors employment",199
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",25797
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",,By industry,
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",70,"  Farm employment",437
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",80,"  Nonfarm employment",105652
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",90,"    Private nonfarm employment",83950
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",449
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",571
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",300,"      Utilities",(D)
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",400,"      Construction",6360
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",500,"      Manufacturing",1365
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",600,"      Wholesale trade",1272
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",700,"      Retail trade",12871
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",800,"      Transportation and warehousing",(D)
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",900,"      Information",806
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",1000,"      Finance and insurance",3839
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",8014
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",(D)
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",(D)
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",7019
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",1500,"      Educational services",1418
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",1600,"      Health care and social assistance",8067
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",3456
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",1800,"      Accommodation and food services",12209
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",8321
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",2000,"    Government and government enterprises",21702
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",2001,"      Federal civilian",2409
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",2002,"      Military",10457
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",2010,"      State and local",8836
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",2011,"        State government",1485
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",2012,"        Local government",7351
25980,"Hinesville, GA (Metropolitan Statistical Area)",,Employment by place of work,
25980,"Hinesville, GA (Metropolitan Statistical Area)",10,Total employment (number of jobs),43430
25980,"Hinesville, GA (Metropolitan Statistical Area)",,By type,
25980,"Hinesville, GA (Metropolitan Statistical Area)",20,"  Wage and salary employment",38757
25980,"Hinesville, GA (Metropolitan Statistical Area)",40,"  Proprietors employment",4673
25980,"Hinesville, GA (Metropolitan Statistical Area)",50,"    Farm proprietors employment",99
25980,"Hinesville, GA (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",4574
25980,"Hinesville, GA (Metropolitan Statistical Area)",,By industry,
25980,"Hinesville, GA (Metropolitan Statistical Area)",70,"  Farm employment",109
25980,"Hinesville, GA (Metropolitan Statistical Area)",80,"  Nonfarm employment",43321
25980,"Hinesville, GA (Metropolitan Statistical Area)",90,"    Private nonfarm employment",16805
25980,"Hinesville, GA (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",(D)
25980,"Hinesville, GA (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",(D)
25980,"Hinesville, GA (Metropolitan Statistical Area)",300,"      Utilities",174
25980,"Hinesville, GA (Metropolitan Statistical Area)",400,"      Construction",904
25980,"Hinesville, GA (Metropolitan Statistical Area)",500,"      Manufacturing",(D)
25980,"Hinesville, GA (Metropolitan Statistical Area)",600,"      Wholesale trade",(D)
25980,"Hinesville, GA (Metropolitan Statistical Area)",700,"      Retail trade",2483
25980,"Hinesville, GA (Metropolitan Statistical Area)",800,"      Transportation and warehousing",(D)
25980,"Hinesville, GA (Metropolitan Statistical Area)",900,"      Information",(D)
25980,"Hinesville, GA (Metropolitan Statistical Area)",1000,"      Finance and insurance",(D)
25980,"Hinesville, GA (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",(D)
25980,"Hinesville, GA (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",(D)
25980,"Hinesville, GA (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",(D)
25980,"Hinesville, GA (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",(D)
25980,"Hinesville, GA (Metropolitan Statistical Area)",1500,"      Educational services",464
25980,"Hinesville, GA (Metropolitan Statistical Area)",1600,"      Health care and social assistance",1343
25980,"Hinesville, GA (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",193
25980,"Hinesville, GA (Metropolitan Statistical Area)",1800,"      Accommodation and food services",2125
25980,"Hinesville, GA (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",2126
25980,"Hinesville, GA (Metropolitan Statistical Area)",2000,"    Government and government enterprises",26516
25980,"Hinesville, GA (Metropolitan Statistical Area)",2001,"      Federal civilian",4378
25980,"Hinesville, GA (Metropolitan Statistical Area)",2002,"      Military",18538
25980,"Hinesville, GA (Metropolitan Statistical Area)",2010,"      State and local",3600
25980,"Hinesville, GA (Metropolitan Statistical Area)",2011,"        State government",310
25980,"Hinesville, GA (Metropolitan Statistical Area)",2012,"        Local government",3290
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",,Employment by place of work,
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",10,Total employment (number of jobs),46871
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",,By type,
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",20,"  Wage and salary employment",33880
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",40,"  Proprietors employment",12991
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",50,"    Farm proprietors employment",469
